pa_id,name,type,type_group,iucn_category,state,governance,environment,area_ha,area_km2,longitude,latitude,gaz_year,is_indigenous
VIC_3313,Snowy River,National Park,National park,II,VIC,G,T,114728.74,1147.29,148.48469407,-37.25265873,1979,False
NT_PA131,Limmen,National Park,National park,V,NT,G,T,113434.11,1134.34,135.2719916,-14.93720622,2012,False
WA_01090,Stirling Range,National Park,National park,II,WA,G,T,113345.52,1133.46,117.89858243,-34.39157165,1913,False
NT_PA88,Nitmiluk,National Park,National park,V,NT,J,T,113171.85,1131.72,132.55805429,-13.90350172,1997,False
QLD_0582WHM001,White Mountains,National Park,National park,II,QLD,G,T,112569.31,1125.69,145.00301557,-20.51427013,1990,False
NSW_N0111,South East Forest,National Park,National park,II,NSW,G,T,111345.01,1113.45,149.48255685,-37.00846175,1997,False
VIC_4710,Great Otway,National Park,National park,II,VIC,G,B,110265.31,1102.65,143.8550447,-38.6039982,2005,False
CWTH_N7082,Karara,NRS Addition - Gazettal in Progress,Other,II,WA,G,T,109962.45,1099.62,116.78712423,-29.17527825,,False
QLD_0169EXP001,Expedition (Limited Depth),National Park,National park,II,QLD,G,T,109135.42,1091.35,149.04824539,-25.27525494,1987,False
NSW_N0013,Guy Fawkes River,National Park,National park,Ib,NSW,G,T,108235.97,1082.36,152.20250085,-29.95951116,1972,False
WA_25113,Lake Magenta,Nature Reserve,Nature reserve,Ia,WA,G,T,107901.93,1079.02,119.02732335,-33.49842887,1958,False
WA_31429,Mungaroona Range,Nature Reserve,Nature reserve,Ia,WA,G,T,105856.92,1058.57,118.32898416,-21.85194346,1972,False
CWTH_IPA75,Yawuru,Indigenous Protected Area,Indigenous protected area,VI,WA,C,T,105446.21,1054.46,122.53697288,-17.7993516,2017,True
QLD_PA1149,Artemis Antbed Parrot,Nature Refuge,Other,VI,QLD,P,T,105063.8,1050.64,143.66267001,-14.89012296,1997,False
WA_26808,Barlee Range,Nature Reserve,Nature reserve,Ia,WA,G,T,105008.68,1050.09,115.93749269,-23.19912029,1963,False
CWTH_N7115,Nerren Nerren,NRS Addition - Gazettal in Progress,Other,Ia,WA,G,T,104310.64,1043.11,114.32862536,-27.07156124,,False
CWTH_N7099,Kaluwiri,NRS Addition - Gazettal in Progress,Other,II,WA,G,T,103460.7,1034.61,119.72350531,-27.3091174,,False
CWTH_N7086,"Narloo, part Yuin & part Twin Peaks Pastoral Leases",NRS Addition - Gazettal in Progress,Other,II,WA,G,T,102259.84,1022.6,116.34826483,-27.81576407,,False
WA_54397,Jilgu,National Park,National park,II,WA,G,T,101976.58,1019.77,117.54102867,-24.74352922,2024,False
TAS_50025,Central Plateau,Conservation Area,Conservation park/reserve,VI,TAS,G,T,100558.42,1005.58,146.52822993,-41.87159529,1978,False
NT_PA88,Nitmiluk,National Park,National park,V,NT,J,T,100308.48,1003.08,132.50322207,-14.28608731,1962,False
WA_53971,Unnamed WA53971,Conservation Park,Conservation park/reserve,II,WA,G,T,100104.79,1001.05,117.26571223,-28.95994285,2021,False
TAS_50014,Arthur-Pieman,Conservation Area,Conservation park/reserve,VI,TAS,G,T,98924.41,989.24,144.86857865,-41.37629748,1982,False
VIC_3376,North Wyperfeld,Wilderness Zone,Other,Ib,VIC,G,T,97686.95,976.87,141.67411186,-35.46577349,1992,False
NT_PA37,Iytwelepenty / Davenport Ranges,National Park,National park,V,NT,J,T,96794.05,967.94,135.16334185,-20.76744938,1993,False
SA_0012,Ikara-Flinders Ranges,National Park,National park,II,SA,G,T,95571.7,955.72,138.56848035,-31.51068014,1945,False
NSW_N0048,Wadbilliga,National Park,National park,Ib,NSW,G,T,95461.02,954.61,149.63497974,-36.41390321,1979,False
SA_1543,Unnamed (No.HA1543),Heritage Agreement,Private or covenant,III,SA,P,T,94045.14,940.45,140.1935991,-33.92540205,2015,False
WA_54303,Pimbee,National Park,National park,II,WA,G,T,93748.07,937.48,114.83294199,-25.43124358,2023,False
NT_PA131,Limmen,National Park,National park,V,NT,G,T,92878.16,928.78,135.64630977,-16.01380891,2012,False
QLD_NR2096,Crystalvale,Nature Refuge,Other,VI,QLD,P,T,89475.71,894.76,142.96976833,-14.12048323,2014,False
NT_PA92,Judbarra / Gregory,National Park,National park,V,NT,J,T,89168.16,891.68,131.21689581,-15.66020086,1990,False
VIC_3311,Croajingolong,National Park,National park,II,VIC,G,B,88516.61,885.17,149.35171494,-37.71371752,1956,False
QLD_NR3578,Kings Plains - Alkoomie,Nature Refuge,Other,II,QLD,P,T,86513.2,865.13,144.92545306,-15.60668444,2017,False
QLD_0454BLB001,Bladensburg,National Park,National park,II,QLD,G,T,84253.23,842.53,143.06592326,-22.64229539,1984,False
CWTH_IPA56,Bardi Jawi,Indigenous Protected Area,Indigenous protected area,VI,WA,C,T,83939.4,839.39,122.94573853,-16.68636151,2013,True
NSW_N0464,Pilliga,Nature Reserve,Nature reserve,Ia,NSW,J,T,83344.02,833.44,149.57412834,-30.90967035,1968,False
CWTH_IPA84,Wuthathi,Indigenous Protected Area,Indigenous protected area,VI,QLD,J,T,81730.66,817.31,142.82698667,-11.87073742,2023,True
WA_39898,Purnululu Conservation Reserve,5(1)(g) Reserve,Other,II,WA,G,T,80312.44,803.12,128.47177295,-17.23214875,1987,False
QLD_0165PLU001,Paluma Range,National Park,National park,II,QLD,G,T,80008.93,800.09,146.30772335,-19.10593931,1968,False
QLD_0035BBQ001,Boodjamulla,National Park Aboriginal,Indigenous protected area,II,QLD,J,T,79687.5,796.87,138.60524635,-19.14582093,1992,True
CWTH_N7055,Black Range,NRS Addition - Gazettal in Progress,Other,II,WA,G,T,79514.94,795.15,119.1214008,-27.75751275,,False
QLD_NR2284,Batavia,Nature Refuge,Other,VI,QLD,P,T,79142.56,791.43,142.81465685,-12.55417107,2013,False
WA_31967,Ord River,Nature Reserve,Nature reserve,Ia,WA,G,B,79111.31,791.11,128.29171417,-15.27519514,1973,False
CWTH_IPA81,Crocodile Islands Maringa,Indigenous Protected Area,Indigenous protected area,V,NT,C,T,78756.69,787.57,134.7071198,-12.05203233,2022,True
QLD_NR131,Gilmore,Nature Refuge,Other,VI,QLD,P,T,78605.24,786.05,144.71504394,-25.33446618,2010,False
WA_54313,Gurdurdu,Conservation Park,Conservation park/reserve,II,WA,G,T,78529.95,785.3,117.59405119,-29.57047378,2023,False
QLD_4232LIU001,Tagalaka,National Park,National park,II,QLD,G,T,78440.81,784.41,142.66106108,-18.3448057,2024,False
NF_SA1,Hiltaba Nature Reserve,Private Nature Reserve,Nature reserve,Ia,SA,P,T,77355.05,773.55,135.17069762,-32.22634298,2012,False
VIC_3321,Yarra Ranges,National Park,National park,II,VIC,G,T,77254.2,772.54,145.58807725,-37.60995191,1995,False
ACT_39,Namadgi,National Park,National park,II,ACT,G,T,77228.19,772.28,148.93611332,-35.58339777,1993,False
NSW_N0002,Barrington Tops,National Park,National park,Ib,NSW,G,T,76914.99,769.15,151.51095787,-32.0712882,1969,False
SA_0255,Chowilla,Regional Reserve,Regional reserve,VI,SA,G,T,75522.93,755.23,140.85254138,-33.71351126,1993,False
WA_41831,De La Poer Range,Nature Reserve,Nature reserve,Ia,WA,G,T,74927.28,749.27,122.70517102,-27.40227092,1991,False
NSW_N0060,Goulburn River,National Park,National park,II,NSW,G,T,74517.81,745.18,150.18566354,-32.31921691,1983,False
NSW_N0527,Nocoleche,Nature Reserve,Nature reserve,Ia,NSW,G,T,74452.4,744.52,144.25676045,-29.91173184,1979,False
CWTH_N7119,Thundelarra,NRS Addition - Gazettal in Progress,Other,II,WA,G,T,74016.95,740.17,117.4102903,-29.012408,,False
NSW_N0591,Nombinnie,Nature Reserve,Nature reserve,Ia,NSW,G,T,72399.12,723.99,145.75107418,-33.11662614,1988,False
SA_0762,Bimbowrie,Conservation Park,Conservation park/reserve,VI,SA,G,T,72173.76,721.74,140.24335812,-32.02570499,2010,False
NSW_N0016,Kanangra-Boyd,National Park,National park,Ib,NSW,J,T,71804.43,718.04,150.10252957,-33.88414983,1969,False
NSW_N0028,New England,National Park,National park,Ib,NSW,G,T,71642.93,716.43,152.47219416,-30.52740143,1967,False
WA_49678,Ngamoowalem,5(1)(h) Reserve,Other,II,WA,J,T,70307.32,703.07,128.47898303,-15.73327948,2009,False
CWTH_IPA40,Marri-Jabin (Thamurrurr - Stage 1),Indigenous Protected Area,Indigenous protected area,IV,NT,C,T,69503.81,695.04,129.83095892,-13.83486952,2010,True
WA_27288,Cape Range,National Park,National park,II,WA,G,T,69488.37,694.88,113.92268074,-22.20761693,1964,False
NSW_N0061,Washpool,National Park,National park,Ib,NSW,J,T,68879.44,688.79,152.33936341,-29.34962521,1983,False
WA_27023,Frank Hann,National Park,National park,II,WA,G,T,68708.0,687.08,120.31645527,-32.87724065,1963,False
BHA_25,Charles Darwin,Conservation Reserve,Conservation park/reserve,II,WA,P,T,68093.64,680.94,116.99587374,-29.67701004,,False
NSW_N0113,Mutawintji,National Park,National park,II,NSW,J,T,67826.89,678.27,142.41677397,-31.0707072,1998,False
SA_0790,Hincks,Wilderness Protection Area,Other,Ib,SA,G,T,66912.18,669.12,136.02125676,-33.85672319,1941,False
QLD_0561UDV001,Undara Volcanic,National Park,National park,II,QLD,G,T,66347.55,663.48,144.61450801,-18.31026971,1989,False
WA_46126,Goldfields Woodlands,National Park,National park,II,WA,G,T,66145.98,661.46,120.54472117,-31.26687637,2000,False
WA_24496,Beekeepers,Nature Reserve,Nature reserve,Ia,WA,G,T,66052.96,660.53,115.04462784,-29.70569164,1956,False
SA_0092,Lake Gilles,Conservation Park,Conservation park/reserve,VI,SA,G,T,65820.83,658.21,136.74305523,-32.97310794,1971,False
WA_34771,Zuytdorp,Nature Reserve,Nature reserve,Ia,WA,G,T,64982.2,649.82,114.17479617,-26.98619441,1977,False
AWC_19,Scotia,Private Nature Reserve,Nature reserve,II,NSW,P,T,64910.83,649.11,141.1754549,-33.22444896,,False
SA_1267_1,Nilpena Ediacara ,National Park,National park,II,SA,G,T,64908.81,649.09,138.10770194,-30.97210337,2021,False
NT_PA131,Limmen,National Park,National park,V,NT,G,T,64779.62,647.8,135.59838474,-16.38388955,2012,False
BHA_24,Boolcoomatta,Conservation Reserve,Conservation park/reserve,II,SA,P,T,64488.19,644.88,140.59469921,-31.91275498,,False
NSW_N0100,Gundabooka,National Park,National park,II,NSW,J,T,64025.84,640.26,145.74629958,-30.58420785,1996,False
CWTH_IPA33,Djelk,Indigenous Protected Area,Indigenous protected area,VI,NT,C,T,63878.16,638.78,134.68193636,-12.05203233,2009,True
TAS_50408,Meredith Range,Regional Reserve,Regional reserve,VI,TAS,G,T,63748.78,637.49,145.35379578,-41.60323012,2000,False
SA_0051,Elliot Price,Conservation Park,Conservation park/reserve,Ia,SA,G,T,63559.98,635.6,137.33820323,-28.7989193,1967,False
NT_PA85,Litchfield,National Park,National park,V,NT,G,T,62803.53,628.04,130.77227353,-13.15406793,1991,False
WA_50325,Dirk Hartog Island,National Park,National park,II,WA,G,B,62664.35,626.64,113.07952751,-25.86647965,2009,False
QLD_0024EUN001,Eungella,National Park,National park,II,QLD,G,T,62211.31,622.11,148.5760797,-21.00416166,1936,False
QLD_0684CGP001,Culgoa Floodplain,National Park,National park,II,QLD,G,T,61784.32,617.84,146.96587218,-28.90067104,1994,False
NT_PA92,Judbarra / Gregory,National Park,National park,V,NT,J,T,61270.41,612.7,131.20729308,-15.48259354,1990,False
WA_30897,Wanjarri,Nature Reserve,Nature reserve,Ia,WA,G,T,61018.36,610.18,120.72163916,-27.37907118,1971,False
QLD_0012TUL001,Tully Gorge,National Park,National park,II,QLD,G,T,60597.04,605.97,145.85307697,-17.82668754,1963,False
NT_PA85,Litchfield,National Park,National park,V,NT,G,T,60463.83,604.64,130.85877657,-13.40915084,1991,False
NSW_N1206,Langidoon-Metford,State Conservation Area,Conservation park/reserve,II,NSW,G,T,60311.03,603.11,142.07642754,-31.6792643,2021,False
WA_35637,Goongarrie,National Park,National park,II,WA,G,T,60008.12,600.08,121.55609181,-29.95317032,1978,False
WA_53838,Barnabinmah,Conservation Park,Conservation park/reserve,II,WA,G,T,59904.24,599.04,117.2852175,-28.71857366,2021,False
WA_54512,Fortescue Marsh,Nature Reserve,Nature reserve,Ia,WA,G,T,59751.41,597.51,119.64073094,-22.53653368,2024,False
VIC_3377,South Wyperfeld,Wilderness Zone,Other,Ib,VIC,G,T,59545.73,595.46,141.56503108,-35.73402358,1992,False
SA_0893,Billiatt,Wilderness Protection Area,Other,Ib,SA,G,T,59255.05,592.55,140.38902914,-35.01031015,1940,False
QLD_PA170,Mount Zero-Taravale,Nature Refuge,Other,II,QLD,P,T,59009.58,590.1,146.03507482,-19.14183306,2003,False
QLD_AP19172,Brooklyn,Nature Refuge,Other,II,QLD,P,T,58480.67,584.81,145.01733511,-16.59500108,2008,False
CWTH_IPA1,Nantawarrina,Indigenous Protected Area,Indigenous protected area,VI,SA,C,T,58347.08,583.47,139.07063428,-30.75034624,1998,True
NSW_N0044,Mallee Cliffs,National Park,National park,Ia,NSW,G,T,58118.45,581.18,142.64076823,-34.21431853,1977,False
NT_PA96,Watarrka,National Park,National park,V,NT,J,T,57862.09,578.62,131.44782682,-24.26608658,1989,False
QLD_0142BGB001,Bowling Green Bay,National Park,National park,II,QLD,G,T,57427.36,574.27,146.96028896,-19.50711021,1965,False
NSW_N1199,Mutawintji,State Conservation Area,Conservation park/reserve,II,NSW,J,T,57394.98,573.95,142.52113182,-30.87453815,2019,False
BHA_10,Carnarvon Station,Nature Refuge,Other,IV,QLD,P,T,56971.56,569.72,147.64096143,-24.84710217,2007,False
CWTH_N7105,Warriedar Station Nature Reserve,NRS Addition - Gazettal in Progress,Other,II,WA,G,T,56570.14,565.7,117.08342294,-29.04067088,,False
CWTH_N7110,Tamala Pastoral Lease (Part),NRS Addition - Gazettal in Progress,Other,Ia,WA,G,T,56260.54,562.61,113.93185114,-27.04639143,,False
BHA_34,Pullen Pullen,Special Wildlife Reserve,Other,IV,QLD,P,T,56031.82,560.32,141.68666357,-23.38788783,2020,False
QLD_1091BVI001,Batavia,National Park Aboriginal,Indigenous protected area,II,QLD,J,T,56014.39,560.14,142.68463543,-12.33880462,2012,True
WA_47879,Tone-Perup,Nature Reserve,Nature reserve,Ia,WA,G,T,55974.17,559.74,116.59510156,-34.22732411,2004,False
QLD_NR4238,Springvale Station,Nature Refuge,Other,VI,QLD,P,T,55860.82,558.61,145.02874716,-15.8573819,2017,False
NSW_N1145,Toorale,State Conservation Area,Conservation park/reserve,II,NSW,J,T,55772.57,557.73,145.34395141,-30.19925092,2010,False
NSW_N1084,Goonoo,CCA Zone 3 State Conservation Area,Conservation park/reserve,II,NSW,J,T,54408.02,544.08,148.90672488,-31.96075976,2005,False
CWTH_IPA16,Paruku,Indigenous Protected Area,Indigenous protected area,II,WA,C,T,54402.5,544.03,127.40972297,-20.20788239,2002,True
SA_1196,Unnamed (No.HA1196),Heritage Agreement,Private or covenant,III,SA,P,T,54330.6,543.31,140.14510548,-33.74917144,2000,False
QLD_0634BLG001,Bulleringa,National Park,National park,II,QLD,G,T,53784.45,537.84,143.78072737,-17.55517385,1992,False
WA_36388,Wandana,Nature Reserve,Nature reserve,Ia,WA,G,T,53457.17,534.57,115.22138164,-28.16327398,1979,False
WA_42471,Francois Peron,National Park,National park,II,WA,G,T,53145.11,531.45,113.55323936,-25.76101053,1993,False
QLD_1073KUY001,Kutini-Payamu (Iron Range),National Park Aboriginal,Indigenous protected area,II,QLD,J,T,53136.16,531.36,143.27913696,-12.63323174,1977,True
CWTH_N7114,Dalgaranga and Noongal Pastoral Leases,NRS Addition - Gazettal in Progress,Other,II,WA,G,T,53009.42,530.09,117.16432161,-27.81088641,,False
WA_40836,Shannon,National Park,National park,II,WA,G,T,52622.23,526.22,116.39021294,-34.70832923,1988,False
NT_PA118,Mary River,National Park,National park,V,NT,J,T,52341.28,523.41,131.76156986,-13.1281177,1995,False
TAS_50255,Walls of Jerusalem,National Park,National park,II,TAS,G,T,51807.34,518.07,146.24726787,-41.92822957,1978,False
QLD_0712HMV001,Homevale,National Park,National park,II,QLD,G,T,51557.64,515.58,148.65172503,-21.39726345,1995,False
NSW_N0038,Mount Kaputar,National Park,National park,II,NSW,G,T,51303.89,513.04,150.15043541,-30.2869533,1967,False
QLD_0791BKB001,Blackbraes,National Park,National park,II,QLD,G,T,51286.85,512.87,144.05659795,-19.48437503,1998,False
NSW_N0078,Nattai,National Park,National park,Ib,NSW,J,T,50995.15,509.95,150.39961309,-34.23368994,1991,False
SA_0228,Witjira,National Park,National park,II,SA,G,T,50807.69,508.08,135.52546068,-26.44507357,1985,False
VIC_3296,Hattah - Kulkyne,National Park,National park,II,VIC,G,T,49982.59,499.83,142.36660165,-34.6746846,1960,False
QLD_0921MNK001,Mount Windsor,National Park,National park,II,QLD,G,T,48941.15,489.41,145.00425954,-16.24835998,2001,False
QLD_4226TCZ001,Canyon,Resources Reserve,Other,VI,QLD,G,T,48777.26,487.77,143.97829929,-18.39901895,2000,False
SA_0712,Wahgunyah,Conservation Park,Conservation park/reserve,VI,SA,G,B,48752.6,487.53,131.96637698,-31.80188759,2001,False
SA_0014,Coorong,National Park,National park,II,SA,G,B,48694.84,486.95,139.50846669,-35.99345962,1966,False
SA_0171,Danggali,Conservation Park,Conservation park/reserve,Ia,SA,G,T,48626.22,486.26,140.79954833,-33.51533266,1976,False
VIC_3308,Wilsons Promontory,National Park,National park,II,VIC,G,B,48202.19,482.02,146.35154707,-38.95729352,1898,False
NSW_N0026,Myall Lakes,National Park,National park,II,NSW,G,T,48042.66,480.43,152.30115818,-32.50905653,1972,False
QLD_NR3473,Olkola,Nature Refuge,Other,VI,QLD,P,T,48035.8,480.36,142.5718987,-14.75244678,2014,False
CWTH_IPA80,Olkola,Indigenous Protected Area,Indigenous protected area,VI,QLD,C,T,48035.8,480.36,142.5718987,-14.75244678,2022,True
NSW_N0868,Ledknapper,Nature Reserve,Nature reserve,Ia,NSW,J,T,47902.22,479.02,146.22271636,-29.28087157,2002,False
QLD_NR322,Toomba,Nature Refuge,Other,VI,QLD,P,T,47866.44,478.66,145.48994561,-19.97922055,2004,False
QLD_0380BLD001,Blackdown Tableland,National Park,National park,II,QLD,G,T,47826.1,478.26,149.10115175,-23.81321942,1980,False
CWTH_N7098,Kadji Kadji,NRS Addition - Gazettal in Progress,Other,II,WA,G,T,47375.16,473.75,116.34192675,-29.08666666,,False
NT_PA96,Watarrka,National Park,National park,V,NT,J,T,47327.28,473.27,131.66162128,-24.26608753,1989,False
NSW_N1028,Nombinnie,State Conservation Area,Conservation park/reserve,II,NSW,G,T,47299.03,472.99,145.80216671,-32.92923065,2005,False
WA_54263,Bunuba,Conservation Park,Conservation park/reserve,II,WA,G,T,47188.68,471.89,125.29892626,-17.44761342,2023,False
WA_47883,Wandoo,National Park,National park,II,WA,G,T,46367.92,463.68,116.55698442,-32.10038311,2004,False
CWTH_N7111,Part Murchison house,NRS Addition - Gazettal in Progress,Other,II,WA,G,T,46211.64,462.12,114.14919052,-27.19560908,,False
NSW_N1207,Koonaburra,National Park,National park,II,NSW,G,T,46028.63,460.29,144.75813047,-32.19371807,2021,False
CWTH_IPA22,Ninghan,Indigenous Protected Area,Indigenous protected area,VI,WA,C,T,46019.96,460.2,117.35845338,-29.49255459,2006,True
QLD_NR3324,Torwood,Nature Refuge,Other,VI,QLD,P,T,45554.87,455.55,143.5455803,-17.54376693,2011,False
NSW_N0678,Paroo-Darling,State Conservation Area,Conservation park/reserve,II,NSW,J,T,45233.07,452.33,143.73426847,-31.31900531,2002,False
SA_0193,Kulliparu,Conservation Park,Conservation park/reserve,VI,SA,G,T,45120.43,451.2,134.92552415,-33.18153858,1985,False
NSW_N0017,Kinchega,National Park,National park,II,NSW,J,T,44474.54,444.75,142.30145508,-32.50779853,1967,False
CWTH_IPA64,Karajarri,Indigenous Protected Area,Indigenous protected area,II,WA,C,T,44020.71,440.21,121.6674273,-18.74081858,2014,True
QLD_NR1545,Yourka Reserve,Nature Refuge,Other,IV,QLD,P,T,43874.86,438.75,145.33921628,-17.94437734,2014,False
QLD_0267KRM001,Kroombit Tops,National Park,National park,II,QLD,G,T,43216.94,432.17,150.9432463,-24.42426733,1974,False
VIC_3318,Errinundra,National Park,National park,II,VIC,G,T,43144.41,431.44,148.78990432,-37.37463862,1988,False
QLD_0042TAC001,The Lakes,National Park,National park,II,QLD,G,T,43141.45,431.41,144.33072899,-19.86268513,2024,False
CWTH_IPA56,Bardi Jawi,Indigenous Protected Area,Indigenous protected area,IV,WA,C,T,43027.35,430.27,122.89693499,-16.47310638,2013,True
WA_43099,Balili  (Devonian Reef),Conservation Park,Conservation park/reserve,II,WA,G,T,42635.27,426.35,125.14195617,-17.71371783,1994,False
VIC_3379,Mount Darling - Snowy Bluff,Wilderness Zone,Other,Ib,VIC,G,T,42562.35,425.62,146.85133614,-37.30387389,1992,False
QLD_1051ALW001,Alwal,National Park Aboriginal,Indigenous protected area,II,QLD,J,T,42526.96,425.27,143.5841517,-15.20434663,2010,True
